budget_id,period_month,article,section,plan_eur,fact_eur,variance_eur,variance_pct,plan_rub_fx100,fact_rub_fx100,opex_bucket_map,source_file,source_file_id,unit_assumption,so_t
BUD2026,2026-03,Производство МД,expense,21000.0,7301.0,-13699.0,-65.2,2100000.0,730100.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Производство МД,expense,10000.0,21655.0,11655.0,116.5,1000000.0,2165500.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Производство МД,expense,6000.0,6376.0,376.0,6.3,600000.0,637600.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Производство МД,expense,18000.0,,,,1800000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Производство МД,expense,6000.0,,,,600000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Производство МД,expense,5000.0,,,,500000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Производство МД,expense,9000.0,,,,900000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Производство МД,expense,13000.0,,,,1300000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Производство МД,expense,4000.0,,,,400000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Производство МД,expense,5000.0,,,,500000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Производство ИМ,expense,,237.53799999999998,,,,23753.8,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Производство ИМ,expense,1800.0,172.0,-1628.0,-90.4,180000.0,17200.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Производство ИМ,expense,1800.0,225.0,-1575.0,-87.5,180000.0,22500.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Производство ИМ,expense,1800.0,534.0,-1266.0,-70.3,180000.0,53400.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Производство ИМ,expense,1800.0,29.0,-1771.0,-98.4,180000.0,2900.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Производство ИМ,expense,1800.0,,,,180000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Производство ИМ,expense,1800.0,,,,180000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Производство ИМ,expense,1800.0,,,,180000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Производство ИМ,expense,1800.0,,,,180000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Производство Площадки,expense,,56.7,,,,5670.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Производство Площадки,expense,6550.0,0.0,-6550.0,-100.0,655000.0,0.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Производство Площадки,expense,6550.0,169.0,-6381.0,-97.4,655000.0,16900.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Производство Площадки,expense,7900.0,78.0,-7822.0,-99.0,790000.0,7800.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Производство Площадки,expense,7900.0,2908.0,-4992.0,-63.2,790000.0,290800.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Производство Площадки,expense,1300.0,,,,130000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Производство Площадки,expense,9800.0,,,,980000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Производство Площадки,expense,8450.0,,,,845000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Производство Площадки,expense,8450.0,,,,845000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,128.0,-622.0,-82.9,75000.0,12800.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,0.0,-750.0,-100.0,75000.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,1668.0,918.0,122.4,75000.0,166800.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,0.0,-750.0,-100.0,75000.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,1119.0,369.0,49.2,75000.0,111900.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,,,,75000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,,,,75000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,,,,75000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,,,,75000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,,,,75000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,,,,75000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,"Расходы на товар (кофры, коробки, бумага, вешалки)",expense,750.0,,,,75000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,"Заработная плата, в том числе:",expense,21622.9967,19678.620000000003,-1944.38,-9.0,2162299.67,1967862.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,"Заработная плата, в том числе:",expense,107942.79000000001,95879.0,-12063.79,-11.2,10794279.0,9587900.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,"Заработная плата, в том числе:",expense,72441.18209999999,82078.0,9636.82,13.3,7244118.21,8207800.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,"Заработная плата, в том числе:",expense,90051.363,90191.0,139.64,0.2,9005136.3,9019100.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,"Заработная плата, в том числе:",expense,71396.23,84649.0,13252.77,18.6,7139623.0,8464900.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,"Заработная плата, в том числе:",expense,90765.28000000001,,,,9076528.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,"Заработная плата, в том числе:",expense,112250.96389999999,,,,11225096.39,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,"Заработная плата, в том числе:",expense,84457.2758,,,,8445727.58,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,"Заработная плата, в том числе:",expense,66130.1251,,,,6613012.51,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,"Заработная плата, в том числе:",expense,83284.0821,,,,8328408.21,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,"Заработная плата, в том числе:",expense,90983.15460000001,,,,9098315.46,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,"Заработная плата, в том числе:",expense,181966.30920000002,,,,18196630.92,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,карты,expense,15000.0,11733.62,-3266.38,-21.8,1500000.0,1173362.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,карты,expense,33200.0,31567.0,-1633.0,-4.9,3320000.0,3156700.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,карты,expense,33200.0,29437.0,-3763.0,-11.3,3320000.0,2943700.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,карты,expense,33200.0,31076.0,-2124.0,-6.4,3320000.0,3107600.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,карты,expense,33200.0,32784.0,-416.0,-1.3,3320000.0,3278400.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,карты,expense,33200.0,,,,3320000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,карты,expense,33200.0,,,,3320000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,карты,expense,33200.0,,,,3320000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,карты,expense,33200.0,,,,3320000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,карты,expense,33200.0,,,,3320000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,карты,expense,33200.0,,,,3320000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,карты,expense,60000.0,,,,6000000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,наличные,expense,5000.0,7945.0,2945.0,58.9,500000.0,794500.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,наличные,expense,65000.0,64312.0,-688.0,-1.1,6500000.0,6431200.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,наличные,expense,65000.0,52641.0,-12359.0,-19.0,6500000.0,5264100.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,наличные,expense,65000.0,59115.0,-5885.0,-9.1,6500000.0,5911500.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,наличные,expense,65000.0,51865.0,-13135.0,-20.2,6500000.0,5186500.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,наличные,expense,65000.0,,,,6500000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,наличные,expense,65000.0,,,,6500000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,наличные,expense,65000.0,,,,6500000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,наличные,expense,65000.0,,,,6500000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,наличные,expense,65000.0,,,,6500000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,наличные,expense,65000.0,,,,6500000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,наличные,expense,130000.0,,,,13000000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,2000.0,8407.0,6407.0,320.4,200000.0,840700.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,4759.0,-6741.0,-58.6,1150000.0,475900.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,17707.0,6207.0,54.0,1150000.0,1770700.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,11622.0,122.0,1.1,1150000.0,1162200.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,11655.0,155.0,1.3,1150000.0,1165500.0,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,,,,1150000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,,,,1150000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,,,,1150000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,,,,1150000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,,,,1150000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,11500.0,,,,1150000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,"Налоги с зарплаты (НДФЛ, страх.взн)",expense,12000.0,,,,1200000.0,,PAYROLL,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Налоги с доходов,expense,5000.0,8776.0,3776.0,75.5,500000.0,877600.0,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Налоги с доходов,expense,5000.0,0.0,-5000.0,-100.0,500000.0,0.0,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Налоги с доходов,expense,5000.0,14304.0,9304.0,186.1,500000.0,1430400.0,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Налоги с доходов,expense,46000.0,29145.0,-16855.0,-36.6,4600000.0,2914500.0,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Налоги с доходов,expense,13000.0,4810.0,-8190.0,-63.0,1300000.0,481000.0,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Налоги с доходов,expense,13000.0,,,,1300000.0,,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Налоги с доходов,expense,37400.0,,,,3740000.0,,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Налоги с доходов,expense,12400.0,,,,1240000.0,,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Налоги с доходов,expense,12400.0,,,,1240000.0,,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Налоги с доходов,expense,31000.0,,,,3100000.0,,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Налоги с доходов,expense,11000.0,,,,1100000.0,,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Налоги с доходов,expense,11000.0,,,,1100000.0,,TAX,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Производственные расходы,expense,1200.0,231.0,-969.0,-80.8,120000.0,23100.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Производственные расходы,expense,1200.0,173.0,-1027.0,-85.6,120000.0,17300.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Производственные расходы,expense,1200.0,204.0,-996.0,-83.0,120000.0,20400.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Производственные расходы,expense,400.0,793.0,393.0,98.2,40000.0,79300.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Производственные расходы,expense,400.0,330.0,-70.0,-17.5,40000.0,33000.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Производственные расходы,expense,400.0,,,,40000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Производственные расходы,expense,400.0,,,,40000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Производственные расходы,expense,400.0,,,,40000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Производственные расходы,expense,400.0,,,,40000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Производственные расходы,expense,400.0,,,,40000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Производственные расходы,expense,400.0,,,,40000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Производственные расходы,expense,400.0,,,,40000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Офисные расходы,expense,1000.0,627.0,-373.0,-37.3,100000.0,62700.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Офисные расходы,expense,3000.0,1220.0,-1780.0,-59.3,300000.0,122000.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Офисные расходы,expense,2000.0,1908.0,-92.0,-4.6,200000.0,190800.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Офисные расходы,expense,2000.0,10462.0,8462.0,423.1,200000.0,1046200.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Офисные расходы,expense,2000.0,1117.0,-883.0,-44.1,200000.0,111700.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Офисные расходы,expense,2000.0,,,,200000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Офисные расходы,expense,2000.0,,,,200000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Офисные расходы,expense,1000.0,,,,100000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Офисные расходы,expense,1500.0,,,,150000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Офисные расходы,expense,2500.0,,,,250000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Офисные расходы,expense,2500.0,,,,250000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Офисные расходы,expense,2500.0,,,,250000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,"Мероприяти, съемки, подарки, стилисты и пр.",expense,17500.0,100616.0,83116.0,474.9,1750000.0,10061600.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,"Мероприяти, съемки, подарки, стилисты и пр.",expense,4500.0,59329.0,54829.0,1218.4,450000.0,5932900.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,"Мероприяти, съемки, подарки, стилисты и пр.",expense,15500.0,10513.0,-4987.0,-32.2,1550000.0,1051300.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,"Мероприяти, съемки, подарки, стилисты и пр.",expense,59500.0,13527.0,-45973.0,-77.3,5950000.0,1352700.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,"Мероприяти, съемки, подарки, стилисты и пр.",expense,34500.0,35958.0,1458.0,4.2,3450000.0,3595800.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,"Мероприяти, съемки, подарки, стилисты и пр.",expense,34500.0,,,,3450000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,"Мероприяти, съемки, подарки, стилисты и пр.",expense,17500.0,,,,1750000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,"Мероприяти, съемки, подарки, стилисты и пр.",expense,12500.0,,,,1250000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,"Мероприяти, съемки, подарки, стилисты и пр.",expense,4500.0,,,,450000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,"Мероприяти, съемки, подарки, стилисты и пр.",expense,54500.0,,,,5450000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,"Мероприяти, съемки, подарки, стилисты и пр.",expense,7500.0,,,,750000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,"Мероприяти, съемки, подарки, стилисты и пр.",expense,12500.0,,,,1250000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Транспортные расходы,expense,2000.0,969.0,-1031.0,-51.5,200000.0,96900.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Транспортные расходы,expense,2000.0,1413.0,-587.0,-29.4,200000.0,141300.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Транспортные расходы,expense,2000.0,2599.0,599.0,29.9,200000.0,259900.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Транспортные расходы,expense,2000.0,2859.0,859.0,43.0,200000.0,285900.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Транспортные расходы,expense,2000.0,3114.0,1114.0,55.7,200000.0,311400.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Транспортные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Транспортные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Транспортные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Транспортные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Транспортные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Транспортные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Транспортные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
