edge_id,counterparty_id,supplier_name,inn,bank_payment_id,payment_date,period_month,amount,purpose,source_bank
SE-64811e5d6983833f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,e636d9416f80bc36,2025-05-23,2025-05,312354.64,"Единый налоговый платеж (НДФЛ за май, страх. взн за апрель) НДС не облагается",VTB
SE-c6e422e069d0fbcd,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,c50935406c0e2a2b,2025-06-02,2025-06,13370.0,Единый налоговый платеж (НДФЛ за май) НДС не облагается,VTB
SE-b8bd23286be61280,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,c925b2de44a2138b,2025-06-24,2025-06,382846.23,"Единый налоговый платеж (НДФЛ за июнь, страх. взн за май) НДС не облагается",VTB
SE-d26842924422a72b,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,5a896c0f4c5b4f91,2025-07-17,2025-07,173000.0,Единый налоговый платеж (страх взносы 1% за 2024 г) НДС не облагается,VTB
SE-8b0165abaa695e2d,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,c23fead50094287d,2025-07-31,2025-07,26490.0,Единый налоговый платеж (НДФЛ за июль) НДС не облагается,VTB
SE-f0cb0f5640118ee5,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,58cbafeb05dddce9,2025-08-28,2025-08,476381.56,"Единый налоговый платеж (НДФЛ за август, страх.взн за июль) НДС не облагается",VTB
SE-1a5a4c6f008b594f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,06e4c919559f8468,2025-09-23,2025-09,444549.67,"Единый налоговый платеж (НДФЛ за сентябрь, страх.взн за август) НДС не облагается",VTB
SE-73654b79827a6894,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,838f0476cc2922dc,2025-09-26,2025-09,489523.12,Единый налоговый платеж (1/3 НДС за 2 кв 2025) НДС не облагается,VTB
SE-6d03b2e348d498f0,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,3693aca642ed9132,2025-10-22,2025-10,209472.0,Единый налоговый платеж (НДФЛ за октябрь) НДС не облагается,VTB
SE-8e9a4f9e6dd41df6,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,54456cdca9999e02,2025-10-23,2025-10,291718.81,Единый налоговый платеж (страх.взносы за сентябрь) НДС не облагается,VTB
SE-d363ba469f1cf807,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,f60c138a6cecf0b2,2025-11-11,2025-11,669.0,Единый налоговый платеж (НДФЛ за октябрь) НДС не облагается,VTB
SE-78f995ac79bfd0f2,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,e07dba7b5c043758,2025-11-26,2025-11,679049.15,"Единый налоговый платеж (НДФЛ за ноябрь, страх.взносы за октябрь) НДС не облагается",VTB
SE-1d72860498d313c2,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,e5ec50402ab17567,2025-12-05,2025-12,53658.0,Единый налоговый платеж (страх.взносы за себя за 2025 г.) НДС не облагается,VTB
SE-d91be558c786da11,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,e9794c7efd373048,2025-12-30,2025-12,168108.0,Единый налоговый платеж (НДФЛ за декабрь) НДС не облагается,VTB
SE-ff5f0ce366df2651,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,c4ffe3143b3f9346,2026-01-22,2026-01,550932.67,Единый налоговый платеж (НДФЛ за январь 2026 и страх.взносы за декабрь 2025) НДС не облагается,VTB
SE-d74f18b30bef4c01,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,16d1ff3745e1301b,2026-02-24,2026-02,6462.0,Единый налоговый платеж (НДФЛ за февраль 2026) НДС не облагается,VTB
SE-7cac3db219cbe122,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,81aa02cba5902a99,2026-02-24,2026-02,455846.0,Единый налоговый платеж (НДФЛ за февраль 2026) НДС не облагается,VTB
SE-c0266fc3813bb5aa,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,77fab7c785055571,2026-03-03,2026-03,550000.0,Единый налоговый платеж (НДС 1/3 за 4 кв.2025) НДС не облагается,VTB
SE-ccf71aa648efad87,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,477bfe73b1acd68a,2026-03-06,2026-03,9287.21,Единый налоговый платеж (НДС 1/3 за 4 кв.2025) НДС не облагается,VTB
SE-9b7963d9a2b817aa,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,af92a3cb72e9a557,2026-03-07,2026-03,4.64,Единый налоговый платеж (пени) НДС не облагается,VTB
SE-421a6d5c2964d230,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,60108c42c886361a,2026-04-16,2026-04,451534.0,ЕНП (НДФЛ за апрель 2026) НДС не облагается,VTB
SE-0d01e414d4fd100d,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,63ab6ed20a4c2638,2026-04-17,2026-04,673498.36,ЕНП (страх.взносы за март 2026) НДС не облагается,VTB
SE-430800733d384d59,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,0b3008264c5df0a2,2026-04-23,2026-04,481001.0,ЕНП (НДС 1/3 за 1 кв. 2026) НДС не облагается,VTB
SE-f3a6367834f0ec1f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,af18c0bcfb3b227a,2026-04-23,2026-04,865801.5,ЕНП (УСН за 1 кв. 2026) НДС не облагается,VTB
SE-41018c0ced0d4f78,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,70e2d71d4b84d7d0,2026-04-30,2026-04,4267.0,ЕНП (НДФЛ за апрель 2026) НДС не облагается,VTB
SE-9f95c82d0d4805a5,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,05b5fcd1aa8c5d24,2026-05-04,2026-05,223.0,ЕНП (НДФЛ за апрель 2026) НДС не облагается,VTB
SE-3b4553add46184b4,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,7f46a037aa86830a,2026-06-01,2026-06,23988.0,Единый налоговый платеж (НДФЛ за май 2026) НДС не облагается,VTB
SE-4572e687219d126c,CP-0663b226d97b93a7,ТЕКСТИЛЬНЫЙ ГИД ООО,7724923863,43f7682250fb0ce1,2024-10-14,2024-10,12211.2,Оплата по сч. ШВ0002824 от 14.10.2024 г. за ткани. НДС не облагается,ALFA
SE-36b755dce9853749,CP-0663b226d97b93a7,ТЕКСТИЛЬНЫЙ ГИД ООО,7724923863,4b47d3d46e3df0fa,2025-02-21,2025-02,37099.9,"Оплата по сч. ШВ00499 от 21.02.2025 г. за ткань. В том числе НДС, 5% - 1766,66 руб.",ALFA
SE-f034b89492d14839,CP-0663b226d97b93a7,ТЕКСТИЛЬНЫЙ ГИД ООО,7724923863,523c06a096f50c74,2025-07-16,2025-07,8853.75,"Оплата по сч. ШВ0002094 от 16.07.2025 за ткань. В том числе НДС 5%, 421.61 руб.",ALFA
SE-ee4dfa6802dbdd48,CP-0663b226d97b93a7,ТЕКСТИЛЬНЫЙ ГИД ООО,7724923863,bf1c080fa1c4684e,2024-12-16,2024-12,12229.44,Оплата по сч. ШВ0003539 от 16.12.2024 г. за ткань НДС не облагается,VTB
SE-32474905dc2f97fd,CP-0663b226d97b93a7,ТЕКСТИЛЬНЫЙ ГИД ООО,7724923863,e2d85b0222a42099,2025-10-14,2025-10,7272.0,"Оплата по сч. ШВ0003047 от 14.10.2025 г. за ткань В т.ч. НДС 5% - 346,29 руб.",VTB
SE-cfda5bf7572f8014,CP-0663b226d97b93a7,ТЕКСТИЛЬНЫЙ ГИД ООО,7724923863,71b49f965269f9b5,2026-03-03,2026-03,36353.18,"Оплата по сч. ШВ000576 от 03.03.2026г. за ткань В т.ч. НДС 5% - 1 731,10 руб.",VTB
SE-3f12329d6250ad20,CP-7a9b5f777dd6d24c,ЕВРОПЕЙСКИЕ ТКАНИ ООО,9721148948,c7d2ca7a8ddb82af,2025-03-07,2025-03,41250.0,"Оплата по сч. УТ-402 от 07.03.2025 за хлопок. В том числе НДС, 5% -1964,28 руб.",ALFA
SE-b79d517be394abf7,CP-7a9b5f777dd6d24c,ЕВРОПЕЙСКИЕ ТКАНИ ООО,9721148948,9249d4fa6b33eb77,2025-05-22,2025-05,30000.0,"Оплата по сч. УТ-767 от 21.05.2025 за хлопок. В том числе НДС 5%, 1428.58 руб.",ALFA
SE-03d296d5d789481b,CP-7a9b5f777dd6d24c,ЕВРОПЕЙСКИЕ ТКАНИ ООО,9721148948,2d32f620cf3e26a0,2025-04-14,2025-04,36075.0,"Оплата по сч. УТ-588 от 14.04.2025 за атлас легкий, в том числе НДС(5%) - 1717,86 руб.",VTB
SE-17e402f6ec58c116,CP-7a9b5f777dd6d24c,ЕВРОПЕЙСКИЕ ТКАНИ ООО,9721148948,45cf10d707c4ee26,2025-04-22,2025-04,32187.5,"Оплата по сч. УТ-635 от 21.04.2025 за атлас легкий, в том числе НДС(5%) - 1532,74руб.",VTB
SE-eea9fa18276b720d,CP-7a9b5f777dd6d24c,ЕВРОПЕЙСКИЕ ТКАНИ ООО,9721148948,56824afd5e5623f1,2025-09-16,2025-09,94605.0,"Оплата по сч. УТ-1307 от 15.09.2025 за шелк, В т. ч. НДС 5% - 4 505,00 руб.",VTB
SE-0ce764c6195c9d77,CP-5bbcc08e3dca6596,ИП Макухина Полина Геннадиевна TEXTILE AVENUE,402707080799,97bea8dd29c9db64,2025-06-26,2025-06,51289.46,Оплата по сч. ЦБ-4758 от 25.06.2025 за бархат. НДС не облагается,ALFA
SE-0c1f5ab11e4f4ffd,CP-5bbcc08e3dca6596,ИП Макухина Полина Геннадиевна TEXTILE AVENUE,402707080799,0fab7e20ecce733e,2025-08-29,2025-08,4656.6,"Оплата по сч. ЦБ-6535 от 28.08.2025 за бархат. В том числе НДС 5%, 221.74 руб.",ALFA
SE-a1454944b066fd24,CP-5bbcc08e3dca6596,ИП Макухина Полина Геннадиевна TEXTILE AVENUE,402707080799,2aeccfbf5dfb7e12,2025-09-14,2025-09,54804.6,"Оплата по сч. ЦБ-6568 от 29.08.2025 за бархат. В том числе НДС 5%, 2609.74 руб.",ALFA
SE-3df55d146d46676a,CP-5bbcc08e3dca6596,ИП Макухина Полина Геннадиевна TEXTILE AVENUE,402707080799,670dfe8b0e7225c2,2025-06-18,2025-06,355871.7,Оплата по сч. ЦБ-4546 от 17.06.2025 за ткани НДС не облагается,VTB
SE-497f743700778c4d,CP-5bbcc08e3dca6596,ИП Макухина Полина Геннадиевна TEXTILE AVENUE,402707080799,edb1290e0b0839eb,2025-06-23,2025-06,274979.19,Оплата по сч. ЦБ-4677 от 23.06.2025 за ткани НДС не облагается,VTB
SE-c869802ec4fbdb59,CP-5bbcc08e3dca6596,ИП Макухина Полина Геннадиевна TEXTILE AVENUE,402707080799,db8569e66549f687,2026-05-13,2026-05,164986.92,Оплата по сч. ЦБ-4100 от 12.05.2026 за ткани НДС не облагается,VTB
SE-9b96dedac2099f5a,CP-73e841135c37bbe7,ИП Овчинникова Марина Сазагадовна,780400202675,f7a23c60f7489449,2025-07-23,2025-07,347750.0,"Оплата по сч. 58 от 17.07.2025 за шифон, НДС не облагается",ALFA
SE-645f696c1bd1f71d,CP-73e841135c37bbe7,ИП Овчинникова Марина Сазагадовна,780400202675,04da41786daa21f8,2024-03-27,2024-03,513600.0,Оплата по сч. 27 от 26.03.2024 за ткань НДС не облагается,VTB
SE-7f364b0f34fb8bad,CP-73e841135c37bbe7,ИП Овчинникова Марина Сазагадовна,780400202675,9cdd1e6c8c852df7,2025-06-18,2025-06,278200.0,Оплата по сч. 53 от 16.06.2025 за шифон шелковый НДС не облагается,VTB
SE-3dfc96ff09cf3bd0,CP-73e841135c37bbe7,ИП Овчинникова Марина Сазагадовна,780400202675,3db7f34d99b261b2,2025-06-20,2025-06,48685.0,Оплата по сч. 54 от 20.06.2025 за шифон НДС не облагается,VTB
SE-8c21fd706441bad2,CP-73e841135c37bbe7,ИП Овчинникова Марина Сазагадовна,780400202675,123e8779834f4500,2026-05-13,2026-05,139100.0,Оплата по сч. 84 от 08.05.2026 за шифон НДС не облагается,VTB
SE-6d211bac40cb6917,CP-73e841135c37bbe7,ИП Овчинникова Марина Сазагадовна,780400202675,79602a22c3832b3e,2026-06-05,2026-06,69550.0,Оплата по сч. 87 от 04.06.2026 за шифон НДС не облагается,VTB
SE-4e460725f8006da7,CP-10e77053d9232451,Черненков Вадим Николаевич Фур Эксперт ИП,772325145180,9bd2de3051762011,2025-09-02,2025-09,55120.0,Оплата по сч. 39 от 02.09.2025 за материал. НДС не облагается,ALFA
SE-9094f02a8b009405,CP-10e77053d9232451,Черненков Вадим Николаевич Фур Эксперт ИП,772325145180,dc91b53ab0077da8,2025-06-26,2025-06,195000.0,Оплата по сч. 368 от 26.06.2025 г. за материал НДС не облагается,VTB
SE-54622548babb354d,CP-10e77053d9232451,Черненков Вадим Николаевич Фур Эксперт ИП,772325145180,a2f3c268fe8b1394,2025-10-03,2025-10,11024.0,Оплата по сч. 48 от 03.10.2025 г. за материал НДС не облагается,VTB
SE-fb5ea79e29ce2054,CP-246d17cbf1fdd3d3,"ООО ""ГАЛАМАКС ФЭШН""",9721148360,096cef5a66079a42,2025-09-23,2025-09,21000.0,Оплата по сч. УТ-243 от 23.09.2025 за ткани. НДС не облагается,ALFA
SE-27710f4663fd341c,CP-246d17cbf1fdd3d3,"ООО ""ГАЛАМАКС ФЭШН""",9721148360,e6842a21ac712015,2025-12-16,2025-12,61880.0,Оплата по сч. УТ-383 от 16.12.2025 за ткани. НДС не облагается,ALFA
SE-75a337713dbadd8b,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,be3649e31b54a108,2025-10-16,2025-10,3100.0,Оплата по сч. 313 от 16.10.2025 г. за пробу печати на ткани. НДС не облагается,ALFA
SE-ed32dfccd5e0e0c9,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,eaec63652305b4fc,2025-11-01,2025-11,10440.0,Оплата по сч. 337 от 01.11.2025 г. за печать на ткани. НДС не облагается,ALFA
SE-c8d9cdeecbc83d78,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,2e71a22730bc66f9,2025-11-19,2025-11,362880.0,Оплата по сч. 352 от 13.11.2025 по договору К-52 от 13.11.2025 за ткань с печатью НДС не облагается,VTB
SE-5cc1993c88f57e85,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,101c64ba591d3063,2026-02-06,2026-02,12324.2,Оплата по сч. 16 от 05.02.2026 г. НДС не облагается,VTB
SE-d105042da308f45e,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,5b2e49dfe300ab07,2026-02-16,2026-02,250000.0,Оплата по сч. 27 от 16.02.2026 г. предоплата за ткани НДС не облагается,VTB
SE-005fa9bcbd1af677,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,18a57446f0d6f87a,2026-03-13,2026-03,242347.5,Доплата по сч. 27 от 16.02.2026 г. за ткани НДС не облагается,VTB
SE-ffd0990970bce3db,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,4c923d95b5a6b9ed,2026-04-29,2026-04,154000.0,оплата по сч. 77 от 29.04.2026 г. за ткани НДС не облагается,VTB
SE-a2368786169bdbdc,CP-3a4065077b632d8b,"ООО ""РОСТ ТЕКСТИЛЬ""",5250079330,b3cfec2bbf140884,2026-05-06,2026-05,154000.0,оплата по сч. 83 от 06.05.2026 г. за ткани с печатью НДС не облагается,VTB
SE-e6677e750ef9097e,CP-4713a4f7c51cdb2d,ИП Мархиева Лариса Михайловна,770401603049,c8d91f2cbf4efde9,2026-06-08,2026-06,8220.0,Оплата по сч. 3819 от 02.06.2026 за ткани. НДС не облагается,ALFA
SE-d3e06d2efc014dd4,CP-0b4774b6360b7ff1,"ООО ""АНТУРАЖ ЛТД""",7713470298,21fb542b838cddc1,2024-04-16,2024-04,8503.06,"Оплата по сч. MG-522383 от 10.04.2024 за косточки и паутинку В т.ч. НДС 20% - 1 417,18 руб.",VTB
SE-b0b9e01f7aee0ca6,CP-0b4774b6360b7ff1,"ООО ""АНТУРАЖ ЛТД""",7713470298,de726520e4e4c689,2025-05-30,2025-05,10239.22,"Оплата по сч. MG-584767 от 28.05.2025 г. В т.ч. НДС 20% - 1 706,54 руб.",VTB
SE-81e9cdaae75caa68,CP-0b4774b6360b7ff1,"ООО ""АНТУРАЖ ЛТД""",7713470298,07f6e71b7d804e63,2026-03-03,2026-03,2438.0,"Оплата по сч. MG-620074 от 03.03.2026г. за кружево В т.ч. НДС 22% - 439,64 руб.",VTB
SE-52ecafca1ba9aa52,CP-0b4774b6360b7ff1,"ООО ""АНТУРАЖ ЛТД""",7713470298,9209ae57e38d252a,2026-05-14,2026-05,3343.24,"Оплата по сч. MG-627156 от 13.05.2026г. за резинки тканые В т.ч. НДС 22% - 602,88 руб.",VTB
SE-398651a1e11efb48,CP-36dce73cb65a71f5,ИП Полтанова Христина Геннадьевна,210201594814,120450e4b00b880f,2024-04-16,2024-04,86000.1,Оплата по сч. 68 от 16.04.2024 за печать на ткани НДС не облагается,VTB
SE-ecc17faa05e01b96,CP-36dce73cb65a71f5,ИП Полтанова Христина Геннадьевна,210201594814,8ff0d15bcd42230b,2025-10-10,2025-10,4000.0,Оплата по сч. 420 от 10.10.2025 г. за цветопробу НДС не облагается,VTB
SE-c550e9a0751aa151,CP-36dce73cb65a71f5,ИП Полтанова Христина Геннадьевна,210201594814,588c319bc2c0bacd,2026-04-06,2026-04,4200.0,"Оплата по сч. 137 от 06.04.2026 за цветопробу В т.ч. НДС 5% - 200,00 руб.",VTB
SE-c3b7d4fe5d38d6f3,CP-36dce73cb65a71f5,ИП Полтанова Христина Геннадьевна,210201594814,edddb341c4677948,2026-04-23,2026-04,21360.02,"Оплата по сч. 167 от 22.04.2026 за цветопробу В т.ч. НДС 5% - 1 017,14 руб.",VTB
SE-93359dc2c9bc09df,CP-8bc02fe2e858ad47,ИП Муштак Джавад,772808346600,9a94ce5170e9c5d0,2024-09-20,2024-09,29348.38,Оплата по сч. 277 от 18.09.24 г. за овчину черную НДС не облагается,VTB
SE-9382321ea8564f8a,CP-8bc02fe2e858ad47,ИП Муштак Джавад,772808346600,b8dc30e8f1f71d43,2024-10-17,2024-10,72821.0,Оплата по сч. 315 от 17.10.24 г. за овчину черную НДС не облагается,VTB
SE-cfb3c48da42e1b02,CP-8bc02fe2e858ad47,ИП Муштак Джавад,772808346600,1935d1322c2c7273,2025-09-16,2025-09,5484.16,Оплата по сч. 201 от 16.09.25 г. за овчину белую НДС не облагается,VTB
SE-355bff22728c8a8a,CP-04a093b82dc9d1fa,ИП Черняков Дмитрий Евгеньевич,541001469974,74365d4caaf9f868,2025-06-20,2025-06,1013.65,"Доплата по сч. 7ВП0042199 от 20.06.2025 г. за ткани В т.ч. НДС 20% - 168,94 руб.",VTB
SE-122a7b57d3c00291,CP-04a093b82dc9d1fa,ИП Черняков Дмитрий Евгеньевич,541001469974,4522a09f04d216c5,2025-06-20,2025-06,10204.5,"Оплата по сч. 7ВП0042199 от 20.06.2025 г. за ткани В т.ч. НДС 20% - 1 700,75 руб.",VTB
SE-852be564297763c7,CP-04a093b82dc9d1fa,ИП Черняков Дмитрий Евгеньевич,541001469974,7b9f6387676b2e87,2025-06-23,2025-06,10416.6,"оплата по сч. 7ВП0042683 от 23.06.2025 г. за кружево В т.ч. НДС 20% - 1 736,10 руб.",VTB
SE-35fc1a86c5067801,CP-04a093b82dc9d1fa,ИП Черняков Дмитрий Евгеньевич,541001469974,3ace51708d77309b,2026-03-05,2026-03,45554.4,"оплата по сч. 7ВП0014618 от 05.03.2026 г. за кружево В т.ч. НДС 22% - 8 214,73 руб.",VTB
SE-31a92c9ab78e62ac,CP-7d3eb01d423fc7d0,ИП Вилюнова Екатерина Алексеевна,773773930563,0e8026aa7c1cc012,2025-06-25,2025-06,14000.0,"Оплата по сч. 1550 от 23.06.2025 за ткань пальтовую В т.ч. НДС 20% - 2 333,33 руб.",VTB
SE-9f803c45f4f0e6d5,CP-a8b36cc4e5f5b1d3,"ООО ""ЛЕГАТЕССИЛЕ""",7726353224,662ecc43ac8ba4cc,2025-07-07,2025-07,7182.0,"Оплата по сч. 10594 от 07.07.2025 г. за ткани В т. ч. НДС 5% - 342,00 руб.",VTB
SE-5b7fb9d7381b70f0,CP-3eb92f4889963873,"ООО ""КОЛОР ТЕКС""",7717661737,9eae447e1f68b3f5,2026-01-21,2026-01,23753.8,"Оплата за трикотажное полотно по сч. 43 от 21.01.2026 В т.ч. НДС 5% - 1 131,13 руб.",VTB
SE-4842ed24974eb157,CP-3526a3476299eef5,ИП Сазанова Наталья Владимировна (Айседора),501800764240,f4efe6e3db45be66,2026-02-18,2026-02,132000.0,Оплата по сч. 70 от 18.02.2026 за перья НДС не облагается,VTB
SE-f0ddb143dd4d5213,CP-1e0e38fc2c6c1e54,"ООО ""ТЕКСТИЛЬНЫЙ КЛУБ""",7721486894,db153abc31cd9a6c,2026-02-26,2026-02,12350.0,"Оплата по сч. УТ-528 от 26.02.2026 за ткани В т.ч. НДС 5% - 588,10 руб.",VTB
